PLAYER_NAME,TEAM_NAME,ACTION_TYPE,SHOT_ZONE_BASIC,LOC_X,LOC_Y,SHOT_MADE_FLAG
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,-142,139,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Left Corner 3,-232,51,0
Klay Thompson,Golden State Warriors,Dunk Shot,Restricted Area,5,29,1
Klay Thompson,Golden State Warriors,Step Back Jump shot,Mid-Range,-121,157,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Left Corner 3,-230,41,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Right Corner 3,228,29,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,172,190,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-192,175,0
Klay Thompson,Golden State Warriors,Running Jump Shot,Restricted Area,-3,17,1
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,144,94,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,97,181,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,120,170,1
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,114,146,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,-25,207,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,110,146,1
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,152,61,0
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,12,6,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,197,162,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,55,193,0
Klay Thompson,Golden State Warriors,Jump Shot,In The Paint (Non-RA),2,100,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,231,52,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,166,213,0
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-231,4,0
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-234,13,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,230,103,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,107,246,0
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,16,11,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-18,268,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-236,116,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,182,26,1
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,27,16,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,-209,146,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,206,154,0
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-231,18,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-203,174,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-92,248,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,204,217,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,237,-9,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-221,128,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-201,176,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,138,26,1
Klay Thompson,Golden State Warriors,Driving Layup Shot,Restricted Area,17,15,0
Klay Thompson,Golden State Warriors,Driving Floating Bank Jump Shot,In The Paint (Non-RA),56,51,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,160,197,1
Klay Thompson,Golden State Warriors,Turnaround Bank Hook Shot,In The Paint (Non-RA),55,51,0
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-226,57,1
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,-172,30,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,-149,213,0
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,10,144,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,182,185,0
Klay Thompson,Golden State Warriors,Step Back Jump shot,Mid-Range,118,162,0
Klay Thompson,Golden State Warriors,Driving Finger Roll Layup Shot,Restricted Area,4,26,1
Klay Thompson,Golden State Warriors,Reverse Layup Shot,Restricted Area,10,15,1
Klay Thompson,Golden State Warriors,Jump Shot,In The Paint (Non-RA),-73,22,0
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,-157,107,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,125,69,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Right Corner 3,232,43,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,-117,90,0
Klay Thompson,Golden State Warriors,Step Back Jump shot,Mid-Range,-9,170,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,200,31,0
Klay Thompson,Golden State Warriors,Driving Finger Roll Layup Shot,Restricted Area,-11,16,0
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,12,10,0
Klay Thompson,Golden State Warriors,Driving Reverse Layup Shot,Restricted Area,-10,8,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,166,201,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,232,10,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,134,128,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-185,195,0
Klay Thompson,Golden State Warriors,Driving Layup Shot,Restricted Area,-23,31,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,92,186,0
Klay Thompson,Golden State Warriors,Jump Shot,In The Paint (Non-RA),-9,81,0
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-231,15,1
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,114,1,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,204,26,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,146,232,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,100,250,1
Klay Thompson,Golden State Warriors,Step Back Jump shot,Mid-Range,-152,6,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,235,27,0
Klay Thompson,Golden State Warriors,Turnaround Fadeaway shot,Mid-Range,-125,93,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,157,209,0
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,-10,30,0
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,-3,17,1
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-227,41,0
Klay Thompson,Golden State Warriors,Turnaround Fadeaway shot,Mid-Range,109,93,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-182,188,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,-158,127,0
Klay Thompson,Golden State Warriors,Turnaround Jump Shot,In The Paint (Non-RA),0,59,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,230,4,1
Klay Thompson,Golden State Warriors,Driving Layup Shot,Restricted Area,0,11,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-7,268,1
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,38,202,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,168,191,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Backcourt,-122,498,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,-111,175,0
Klay Thompson,Golden State Warriors,Alley Oop Layup shot,Restricted Area,5,20,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,230,44,0
Klay Thompson,Golden State Warriors,Turnaround Fadeaway shot,In The Paint (Non-RA),-27,100,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,-5,259,1
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,3,25,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-191,191,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-191,183,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,18,253,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,-7,179,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,226,101,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,-162,206,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,231,32,1
Klay Thompson,Golden State Warriors,Driving Layup Shot,Restricted Area,9,17,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,106,96,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,106,53,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,199,164,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,232,4,1
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,159,-2,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,231,47,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-165,195,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,82,263,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,148,253,1
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,5,5,1
Klay Thompson,Golden State Warriors,Driving Layup Shot,Restricted Area,-36,8,1
Klay Thompson,Golden State Warriors,Cutting Layup Shot,Restricted Area,23,20,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,9,260,0
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,230,-4,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,232,52,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,229,16,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-80,272,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,19,183,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-187,205,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,84,206,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-192,159,1
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,214,-22,1
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-232,18,0
Klay Thompson,Golden State Warriors,Fadeaway Jump Shot,Mid-Range,120,110,1
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-230,20,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,140,252,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,222,127,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Mid-Range,-109,148,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-8,277,1
Klay Thompson,Golden State Warriors,Driving Floating Jump Shot,Mid-Range,111,47,0
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,-192,153,0
Klay Thompson,Golden State Warriors,Running Layup Shot,Restricted Area,-13,3,1
Klay Thompson,Golden State Warriors,Step Back Jump shot,Mid-Range,-107,3,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,186,208,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-222,120,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,In The Paint (Non-RA),7,121,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,235,-16,1
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-222,69,1
Klay Thompson,Golden State Warriors,Cutting Finger Roll Layup Shot,Restricted Area,19,12,1
Klay Thompson,Golden State Warriors,Pullup Jump shot,Above the Break 3,210,153,1
Klay Thompson,Golden State Warriors,Running Pull-Up Jump Shot,Mid-Range,133,57,1
Klay Thompson,Golden State Warriors,Jump Shot,Right Corner 3,234,42,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,146,214,0
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-177,237,0
Klay Thompson,Golden State Warriors,Jump Shot,Mid-Range,206,17,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,108,235,0
Klay Thompson,Golden State Warriors,Jump Shot,Left Corner 3,-234,-10,0
Klay Thompson,Golden State Warriors,Running Pull-Up Jump Shot,Above the Break 3,120,258,1
Klay Thompson,Golden State Warriors,Driving Reverse Layup Shot,Restricted Area,-21,14,1
Klay Thompson,Golden State Warriors,Driving Floating Bank Jump Shot,In The Paint (Non-RA),65,64,1
Klay Thompson,Golden State Warriors,Jump Shot,Above the Break 3,-225,129,1
Jayson Tatum,Boston Celtics,Pullup Jump shot,Mid-Range,-30,183,1
Jayson Tatum,Boston Celtics,Running Dunk Shot,Restricted Area,0,7,1
Jayson Tatum,Boston Celtics,Driving Floating Jump Shot,In The Paint (Non-RA),-14,132,1
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,16,12,1
Jayson Tatum,Boston Celtics,Turnaround Fadeaway shot,Mid-Range,30,153,0
Jayson Tatum,Boston Celtics,Pullup Jump shot,Mid-Range,-71,195,0
Jayson Tatum,Boston Celtics,Driving Finger Roll Layup Shot,In The Paint (Non-RA),-34,29,0
Jayson Tatum,Boston Celtics,Jump Shot,Right Corner 3,226,1,0
Jayson Tatum,Boston Celtics,Driving Finger Roll Layup Shot,Restricted Area,-14,10,0
Jayson Tatum,Boston Celtics,Step Back Jump shot,Above the Break 3,119,237,0
Jayson Tatum,Boston Celtics,Layup Shot,In The Paint (Non-RA),36,43,0
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,19,273,1
Jayson Tatum,Boston Celtics,Turnaround Fadeaway shot,Mid-Range,-120,21,1
Jayson Tatum,Boston Celtics,Driving Floating Bank Jump Shot,In The Paint (Non-RA),29,87,1
Jayson Tatum,Boston Celtics,Driving Floating Jump Shot,In The Paint (Non-RA),24,61,0
Jayson Tatum,Boston Celtics,Jump Shot,Mid-Range,-199,86,0
Jayson Tatum,Boston Celtics,Turnaround Jump Shot,Mid-Range,-73,220,0
Jayson Tatum,Boston Celtics,Driving Finger Roll Layup Shot,Restricted Area,-18,4,1
Jayson Tatum,Boston Celtics,Pullup Jump shot,Mid-Range,-134,155,0
Jayson Tatum,Boston Celtics,Jump Shot,Left Corner 3,-230,25,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,-9,18,0
Jayson Tatum,Boston Celtics,Driving Finger Roll Layup Shot,Restricted Area,10,12,0
Jayson Tatum,Boston Celtics,Jump Shot,Right Corner 3,226,7,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,13,6,0
Jayson Tatum,Boston Celtics,Running Layup Shot,Restricted Area,12,15,1
Jayson Tatum,Boston Celtics,Driving Floating Jump Shot,In The Paint (Non-RA),-23,33,0
Jayson Tatum,Boston Celtics,Driving Finger Roll Layup Shot,Restricted Area,-2,9,1
Jayson Tatum,Boston Celtics,Driving Floating Jump Shot,In The Paint (Non-RA),60,33,1
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,-180,188,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,16,18,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,18,18,1
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,183,180,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,-3,15,0
Jayson Tatum,Boston Celtics,Running Layup Shot,Restricted Area,-9,-6,1
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,7,13,1
Jayson Tatum,Boston Celtics,Running Jump Shot,Restricted Area,-10,29,0
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,62,250,1
Jayson Tatum,Boston Celtics,Jump Shot,Mid-Range,180,84,0
Jayson Tatum,Boston Celtics,Jump Shot,Mid-Range,78,158,1
Jayson Tatum,Boston Celtics,Fadeaway Jump Shot,Mid-Range,-46,141,0
Jayson Tatum,Boston Celtics,Jump Shot,Mid-Range,-32,178,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,In The Paint (Non-RA),43,63,0
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,-220,120,0
Jayson Tatum,Boston Celtics,Jump Shot,Mid-Range,112,-32,1
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,-11,30,0
Jayson Tatum,Boston Celtics,Alley Oop Dunk Shot,Restricted Area,-3,11,1
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,-6,10,1
Jayson Tatum,Boston Celtics,Jump Shot,Left Corner 3,-230,10,1
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,179,195,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,7,19,0
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,-2,276,1
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,145,232,0
Jayson Tatum,Boston Celtics,Driving Layup Shot,Restricted Area,-6,19,0
Jayson Tatum,Boston Celtics,Jump Shot,Mid-Range,52,162,1
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,172,184,0
Jayson Tatum,Boston Celtics,Floating Jump shot,In The Paint (Non-RA),38,67,1
Jayson Tatum,Boston Celtics,Turnaround Jump Shot,In The Paint (Non-RA),8,127,0
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,109,225,1
Jayson Tatum,Boston Celtics,Driving Finger Roll Layup Shot,Restricted Area,3,34,0
Jayson Tatum,Boston Celtics,Jump Shot,Above the Break 3,29,257,0
Jayson Tatum,Boston Celtics,Running Layup Shot,Restricted Area,-8,11,0
